,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
11369,2,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18
11370,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11371,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11372,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11373,0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
11374,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11375,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11376,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11377,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11378,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11379,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11380,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11381,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11382,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11383,2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
11384,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11385,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11386,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11387,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11388,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11389,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11390,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
11391,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11392,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
11393,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11394,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11395,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11396,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11397,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11398,0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18
11399,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11400,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11401,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11402,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11403,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11404,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11405,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11406,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11407,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11408,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11409,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11410,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11411,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11412,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11413,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11414,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11415,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11416,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11417,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11418,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11419,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11420,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11421,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11422,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11423,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11424,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11425,2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
11426,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11427,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
11428,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11429,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11430,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11431,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11432,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11433,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11434,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11435,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11436,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11437,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11438,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11439,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11440,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11441,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11442,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11443,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11444,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11445,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11446,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11447,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11448,0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18
11449,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11450,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
11451,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11452,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11453,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
11454,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11455,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11456,0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
11457,2,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18
11458,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11459,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11460,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11461,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11462,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11463,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11464,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11465,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11466,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11467,0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18
11468,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11469,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11470,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11471,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
11472,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11473,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11474,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11475,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11476,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11477,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11478,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11479,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11480,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11481,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11482,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11483,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11484,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11485,0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
11486,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11487,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11488,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11489,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11490,0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
11491,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11492,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
11493,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11494,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11495,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11496,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11497,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11498,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11499,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11500,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11501,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11502,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11503,2,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18
11504,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11505,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11506,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11507,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11508,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11509,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11510,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11511,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11512,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11513,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11514,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11515,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11516,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11517,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
11518,0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
11519,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11520,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11521,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11522,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11523,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11524,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
11525,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11526,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11527,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11528,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11529,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11530,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11531,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11532,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11533,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11534,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11535,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11536,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11537,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11538,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11539,0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
11540,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11541,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11542,2,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18
11543,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11544,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
11545,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11546,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11547,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11548,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11549,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11550,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11551,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11552,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11553,0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
11554,0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18
11555,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11556,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11557,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11558,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11559,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11560,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11561,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11562,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11563,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11564,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11565,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11566,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11567,0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
11568,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11569,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11570,2,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
11571,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11572,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11573,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11574,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11575,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
11576,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11577,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11578,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11579,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11580,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11581,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11582,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11583,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11584,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11585,0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
11586,2,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18
11587,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
11588,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11589,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11590,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11591,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11592,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11593,1,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
11594,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11595,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
11596,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11597,0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
11598,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11599,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11600,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
11601,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11602,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11603,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11604,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11605,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11606,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
11607,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11608,2,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
11609,1,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
11610,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11611,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11612,0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
11613,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11614,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11615,2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
11616,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11617,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11618,0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18
11619,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11620,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
11621,0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18
11622,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11623,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11624,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11625,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
11626,2,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
11627,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11628,2,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18
11629,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
11630,0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
11631,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11632,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11633,2,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18
11634,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11635,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11636,2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
11637,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11638,2,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
11639,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11640,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11641,0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
11642,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11643,2,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
11644,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
11645,2,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
11646,2,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18
11647,2,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18
11648,0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
11649,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11650,2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
11651,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
11652,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11653,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
11654,2,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
11655,2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18
11656,1,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
11657,0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18
11658,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
11659,2,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
11660,2,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19
11661,0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
11662,2,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
11663,0,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
11664,2,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
11665,2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
11666,2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
11667,0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
11668,0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
11669,2,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19
11670,2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
11671,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11672,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11673,2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
11674,2,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
11675,2,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
11676,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11677,0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
11678,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11679,2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
11680,0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19
11681,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11682,2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19
11683,2,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19
11684,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11685,0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
11686,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11687,2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
11688,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
11689,0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
11690,2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19
11691,2,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19
11692,2,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
11693,2,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19
11694,0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19
11695,2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19
11696,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11697,1,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19
11698,2,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
11699,0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
11700,0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
11701,0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
11702,0,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
11703,1,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19
11704,0,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
11705,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
11706,2,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
11707,0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
11708,2,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
11709,0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
11710,0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
11711,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11712,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11713,2,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
11714,2,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19
11715,0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
11716,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11717,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11718,0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
11719,0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19
11720,0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
11721,0,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
11722,0,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
11723,2,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
11724,0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
11725,1,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19
11726,0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
11727,2,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19
11728,2,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19
11729,0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
11730,2,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
11731,0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19
11732,0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
11733,2,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
11734,2,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
11735,2,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
11736,0,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
11737,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11738,2,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
11739,2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19
11740,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
11741,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
11742,0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
11743,2,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
11744,2,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19
11745,2,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19
11746,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
11747,2,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
11748,0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
11749,0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19
